joints[0]_x, joints[0]_y, joints[1]_x, joints[1]_y, joints[2]_x, joints[2]_y, joints[3]_x, joints[3]_y, joints[4]_x, joints[4]_y, joints[5]_x, joints[5]_y, joints[6]_x, joints[6]_y, joints[7]_x, joints[7]_y, joints[8]_x, joints[8]_y, joints[11]_x, joints[11]_y,class
0.462962963,0.239130435,0.458333333,0.326086957,0.407407407,0.320652174,0.356481481,0.407608696,0.388888889,0.331521739,0.509259259,0.326086957,0.578703704,0.407608696,0.537037037,0.35326087,0.430555556,0.554347826,0.5,0.554347826,2
0.462962963,0.239130435,0.458333333,0.326086957,0.407407407,0.320652174,0.356481481,0.407608696,0.388888889,0.331521739,0.509259259,0.326086957,0.578703704,0.407608696,0.537037037,0.35326087,0.430555556,0.554347826,0.5,0.554347826,2
0.462962963,0.239130435,0.462962963,0.336956522,0.412037037,0.336956522,0.361111111,0.413043478,0.37037037,0.320652174,0.513888889,0.336956522,0.578703704,0.413043478,0.546296296,0.347826087,0.430555556,0.570652174,0.50462963,0.565217391,2
0.462962963,0.239130435,0.467592593,0.342391304,0.407407407,0.336956522,0.365740741,0.418478261,0.361111111,0.326086957,0.523148148,0.336956522,0.578703704,0.407608696,0.555555556,0.331521739,0.430555556,0.576086957,0.50462963,0.570652174,2
0.462962963,0.239130435,0.467592593,0.342391304,0.407407407,0.336956522,0.365740741,0.418478261,0.361111111,0.326086957,0.523148148,0.336956522,0.578703704,0.407608696,0.555555556,0.331521739,0.430555556,0.576086957,0.50462963,0.570652174,2
0.462962963,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.418478261,0.351851852,0.320652174,0.527777778,0.336956522,0.574074074,0.418478261,0.574074074,0.331521739,0.430555556,0.570652174,0.50462963,0.570652174,2
0.462962963,0.239130435,0.467592593,0.342391304,0.412037037,0.336956522,0.37037037,0.423913043,0.342592593,0.320652174,0.518518519,0.342391304,0.574074074,0.413043478,0.578703704,0.326086957,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.429347826,0.337962963,0.326086957,0.523148148,0.336956522,0.574074074,0.413043478,0.583333333,0.326086957,0.430555556,0.576086957,0.50462963,0.570652174,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.429347826,0.337962963,0.326086957,0.523148148,0.336956522,0.574074074,0.413043478,0.583333333,0.326086957,0.430555556,0.576086957,0.50462963,0.570652174,2
0.462962963,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.37962963,0.423913043,0.333333333,0.331521739,0.523148148,0.336956522,0.569444444,0.418478261,0.583333333,0.326086957,0.430555556,0.559782609,0.50462963,0.559782609,2
0.462962963,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.423913043,0.342592593,0.347826087,0.518518519,0.336956522,0.574074074,0.413043478,0.583333333,0.320652174,0.435185185,0.559782609,0.50462963,0.559782609,2
0.462962963,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.423913043,0.342592593,0.347826087,0.518518519,0.336956522,0.574074074,0.413043478,0.583333333,0.320652174,0.435185185,0.559782609,0.50462963,0.559782609,2
0.462962963,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.37037037,0.423913043,0.337962963,0.326086957,0.523148148,0.336956522,0.574074074,0.413043478,0.578703704,0.326086957,0.435185185,0.565217391,0.50462963,0.559782609,2
0.462962963,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.37037037,0.429347826,0.351851852,0.320652174,0.523148148,0.336956522,0.574074074,0.418478261,0.564814815,0.331521739,0.435185185,0.559782609,0.50462963,0.559782609,2
0.462962963,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.37037037,0.429347826,0.351851852,0.320652174,0.523148148,0.336956522,0.574074074,0.418478261,0.564814815,0.331521739,0.435185185,0.559782609,0.50462963,0.559782609,2
0.462962963,0.239130435,0.467592593,0.336956522,0.412037037,0.342391304,0.365740741,0.429347826,0.361111111,0.331521739,0.523148148,0.336956522,0.578703704,0.413043478,0.555555556,0.331521739,0.435185185,0.576086957,0.50462963,0.570652174,2
0.462962963,0.239130435,0.462962963,0.331521739,0.412037037,0.336956522,0.361111111,0.413043478,0.388888889,0.342391304,0.509259259,0.336956522,0.583333333,0.407608696,0.527777778,0.364130435,0.425925926,0.565217391,0.50462963,0.565217391,2
0.462962963,0.239130435,0.472222222,0.331521739,0.412037037,0.336956522,0.351851852,0.418478261,0.402777778,0.358695652,0.527777778,0.331521739,0.583333333,0.402173913,0.527777778,0.375,0.425925926,0.559782609,0.50462963,0.559782609,2
0.462962963,0.239130435,0.472222222,0.331521739,0.412037037,0.331521739,0.351851852,0.413043478,0.402777778,0.358695652,0.527777778,0.331521739,0.583333333,0.402173913,0.523148148,0.375,0.425925926,0.554347826,0.50462963,0.548913043,2
0.462962963,0.239130435,0.472222222,0.331521739,0.412037037,0.331521739,0.351851852,0.413043478,0.402777778,0.358695652,0.527777778,0.331521739,0.583333333,0.402173913,0.523148148,0.375,0.425925926,0.554347826,0.50462963,0.548913043,2
0.467592593,0.233695652,0.467592593,0.326086957,0.412037037,0.326086957,0.351851852,0.418478261,0.398148148,0.347826087,0.523148148,0.331521739,0.583333333,0.402173913,0.527777778,0.369565217,0.430555556,0.565217391,0.5,0.565217391,2
0.467592593,0.233695652,0.462962963,0.336956522,0.407407407,0.331521739,0.361111111,0.418478261,0.384259259,0.342391304,0.509259259,0.342391304,0.583333333,0.407608696,0.537037037,0.364130435,0.425925926,0.570652174,0.5,0.565217391,2
0.467592593,0.233695652,0.462962963,0.336956522,0.407407407,0.331521739,0.361111111,0.418478261,0.384259259,0.342391304,0.509259259,0.342391304,0.583333333,0.407608696,0.537037037,0.364130435,0.425925926,0.570652174,0.5,0.565217391,2
0.467592593,0.233695652,0.462962963,0.342391304,0.412037037,0.342391304,0.37037037,0.423913043,0.37037037,0.331521739,0.518518519,0.342391304,0.578703704,0.413043478,0.550925926,0.35326087,0.430555556,0.576086957,0.5,0.570652174,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.361111111,0.429347826,0.361111111,0.331521739,0.523148148,0.336956522,0.578703704,0.413043478,0.555555556,0.342391304,0.435185185,0.570652174,0.50462963,0.570652174,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.361111111,0.429347826,0.361111111,0.331521739,0.523148148,0.336956522,0.578703704,0.413043478,0.555555556,0.342391304,0.435185185,0.570652174,0.50462963,0.570652174,2
0.472222222,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.423913043,0.351851852,0.320652174,0.523148148,0.336956522,0.574074074,0.418478261,0.569444444,0.336956522,0.430555556,0.565217391,0.50462963,0.559782609,2
0.472222222,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.429347826,0.347222222,0.331521739,0.523148148,0.342391304,0.574074074,0.418478261,0.578703704,0.326086957,0.430555556,0.570652174,0.50462963,0.565217391,2
0.472222222,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.429347826,0.347222222,0.331521739,0.523148148,0.342391304,0.574074074,0.418478261,0.578703704,0.326086957,0.430555556,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.434782609,0.337962963,0.326086957,0.523148148,0.336956522,0.574074074,0.418478261,0.583333333,0.326086957,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.342391304,0.407407407,0.336956522,0.384259259,0.434782609,0.333333333,0.336956522,0.523148148,0.342391304,0.574074074,0.418478261,0.587962963,0.331521739,0.430555556,0.565217391,0.50462963,0.559782609,2
0.467592593,0.233695652,0.467592593,0.342391304,0.407407407,0.336956522,0.384259259,0.434782609,0.333333333,0.336956522,0.523148148,0.342391304,0.574074074,0.418478261,0.587962963,0.331521739,0.430555556,0.565217391,0.50462963,0.559782609,2
0.467592593,0.233695652,0.467592593,0.342391304,0.412037037,0.336956522,0.37962963,0.434782609,0.337962963,0.342391304,0.523148148,0.342391304,0.574074074,0.418478261,0.583333333,0.331521739,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.336956522,0.384259259,0.434782609,0.347222222,0.336956522,0.523148148,0.336956522,0.574074074,0.418478261,0.578703704,0.331521739,0.435185185,0.576086957,0.50462963,0.570652174,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.336956522,0.384259259,0.434782609,0.347222222,0.336956522,0.523148148,0.336956522,0.574074074,0.418478261,0.578703704,0.331521739,0.435185185,0.576086957,0.50462963,0.570652174,2
0.467592593,0.239130435,0.467592593,0.336956522,0.407407407,0.336956522,0.393518519,0.445652174,0.356481481,0.342391304,0.523148148,0.336956522,0.578703704,0.418478261,0.569444444,0.336956522,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.233695652,0.462962963,0.342391304,0.412037037,0.342391304,0.365740741,0.434782609,0.375,0.342391304,0.518518519,0.342391304,0.574074074,0.418478261,0.541666667,0.358695652,0.430555556,0.570652174,0.5,0.565217391,2
0.467592593,0.239130435,0.462962963,0.331521739,0.407407407,0.326086957,0.365740741,0.429347826,0.388888889,0.35326087,0.518518519,0.331521739,0.574074074,0.418478261,0.532407407,0.369565217,0.430555556,0.559782609,0.50462963,0.554347826,2
0.467592593,0.239130435,0.462962963,0.331521739,0.407407407,0.326086957,0.365740741,0.429347826,0.388888889,0.35326087,0.518518519,0.331521739,0.574074074,0.418478261,0.532407407,0.369565217,0.430555556,0.559782609,0.50462963,0.554347826,2
0.467592593,0.233695652,0.472222222,0.331521739,0.416666667,0.331521739,0.361111111,0.429347826,0.398148148,0.358695652,0.523148148,0.331521739,0.574074074,0.418478261,0.527777778,0.375,0.430555556,0.548913043,0.50462963,0.548913043,2
0.467592593,0.233695652,0.467592593,0.331521739,0.416666667,0.331521739,0.361111111,0.429347826,0.398148148,0.364130435,0.523148148,0.331521739,0.574074074,0.418478261,0.518518519,0.385869565,0.430555556,0.554347826,0.50462963,0.548913043,2
0.467592593,0.233695652,0.467592593,0.331521739,0.416666667,0.331521739,0.361111111,0.429347826,0.398148148,0.364130435,0.523148148,0.331521739,0.574074074,0.418478261,0.518518519,0.385869565,0.430555556,0.554347826,0.50462963,0.548913043,2
0.467592593,0.233695652,0.472222222,0.331521739,0.416666667,0.326086957,0.356481481,0.434782609,0.398148148,0.364130435,0.523148148,0.331521739,0.560185185,0.402173913,0.518518519,0.380434783,0.430555556,0.559782609,0.50462963,0.559782609,2
0.467592593,0.233695652,0.472222222,0.331521739,0.416666667,0.326086957,0.356481481,0.434782609,0.398148148,0.364130435,0.523148148,0.331521739,0.560185185,0.402173913,0.518518519,0.380434783,0.430555556,0.559782609,0.50462963,0.559782609,2
0.467592593,0.239130435,0.472222222,0.331521739,0.416666667,0.326086957,0.361111111,0.429347826,0.398148148,0.358695652,0.527777778,0.331521739,0.569444444,0.402173913,0.523148148,0.375,0.435185185,0.565217391,0.50462963,0.559782609,2
0.472222222,0.233695652,0.467592593,0.331521739,0.412037037,0.326086957,0.361111111,0.429347826,0.388888889,0.358695652,0.527777778,0.336956522,0.578703704,0.418478261,0.527777778,0.380434783,0.430555556,0.565217391,0.509259259,0.565217391,2
0.472222222,0.239130435,0.472222222,0.331521739,0.416666667,0.331521739,0.365740741,0.429347826,0.37962963,0.35326087,0.523148148,0.336956522,0.574074074,0.418478261,0.527777778,0.375,0.435185185,0.565217391,0.50462963,0.570652174,2
0.472222222,0.239130435,0.472222222,0.331521739,0.416666667,0.331521739,0.365740741,0.429347826,0.37962963,0.35326087,0.523148148,0.336956522,0.574074074,0.418478261,0.527777778,0.375,0.435185185,0.565217391,0.50462963,0.570652174,2
0.472222222,0.239130435,0.472222222,0.342391304,0.416666667,0.336956522,0.388888889,0.451086957,0.361111111,0.342391304,0.527777778,0.347826087,0.569444444,0.429347826,0.546296296,0.364130435,0.435185185,0.570652174,0.509259259,0.559782609,2
0.472222222,0.239130435,0.472222222,0.342391304,0.416666667,0.336956522,0.388888889,0.451086957,0.361111111,0.342391304,0.527777778,0.347826087,0.569444444,0.429347826,0.546296296,0.364130435,0.435185185,0.570652174,0.509259259,0.559782609,2
0.472222222,0.233695652,0.472222222,0.342391304,0.412037037,0.342391304,0.384259259,0.440217391,0.347222222,0.347826087,0.527777778,0.342391304,0.550925926,0.434782609,0.569444444,0.358695652,0.435185185,0.576086957,0.509259259,0.570652174,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.336956522,0.388888889,0.445652174,0.342592593,0.35326087,0.523148148,0.336956522,0.550925926,0.434782609,0.574074074,0.364130435,0.435185185,0.559782609,0.50462963,0.554347826,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.388888889,0.440217391,0.342592593,0.35326087,0.523148148,0.342391304,0.546296296,0.429347826,0.555555556,0.402173913,0.435185185,0.565217391,0.509259259,0.565217391,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.388888889,0.440217391,0.342592593,0.35326087,0.523148148,0.342391304,0.546296296,0.429347826,0.555555556,0.402173913,0.435185185,0.565217391,0.509259259,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.342391304,0.384259259,0.440217391,0.347222222,0.347826087,0.523148148,0.336956522,0.555555556,0.429347826,0.574074074,0.358695652,0.435185185,0.559782609,0.50462963,0.554347826,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.342391304,0.384259259,0.440217391,0.347222222,0.347826087,0.523148148,0.336956522,0.555555556,0.429347826,0.574074074,0.358695652,0.435185185,0.559782609,0.50462963,0.554347826,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.342391304,0.393518519,0.445652174,0.356481481,0.347826087,0.527777778,0.336956522,0.555555556,0.434782609,0.560185185,0.358695652,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.342391304,0.393518519,0.445652174,0.356481481,0.347826087,0.527777778,0.336956522,0.555555556,0.434782609,0.560185185,0.358695652,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.342391304,0.416666667,0.342391304,0.384259259,0.434782609,0.361111111,0.35326087,0.518518519,0.342391304,0.560185185,0.429347826,0.541666667,0.369565217,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.472222222,0.342391304,0.421296296,0.342391304,0.37962963,0.423913043,0.388888889,0.358695652,0.523148148,0.342391304,0.564814815,0.429347826,0.523148148,0.385869565,0.430555556,0.576086957,0.5,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.407407407,0.331521739,0.365740741,0.434782609,0.393518519,0.364130435,0.523148148,0.336956522,0.569444444,0.429347826,0.523148148,0.385869565,0.435185185,0.565217391,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.407407407,0.331521739,0.365740741,0.434782609,0.393518519,0.364130435,0.523148148,0.336956522,0.569444444,0.429347826,0.523148148,0.385869565,0.435185185,0.565217391,0.50462963,0.565217391,2
0.467592593,0.233695652,0.472222222,0.336956522,0.412037037,0.336956522,0.351851852,0.440217391,0.393518519,0.375,0.527777778,0.336956522,0.569444444,0.429347826,0.518518519,0.39673913,0.435185185,0.565217391,0.50462963,0.559782609,2
0.467592593,0.233695652,0.467592593,0.331521739,0.412037037,0.331521739,0.361111111,0.429347826,0.402777778,0.380434783,0.523148148,0.336956522,0.569444444,0.423913043,0.513888889,0.385869565,0.435185185,0.548913043,0.50462963,0.554347826,2
0.467592593,0.233695652,0.467592593,0.331521739,0.412037037,0.331521739,0.361111111,0.429347826,0.402777778,0.380434783,0.523148148,0.336956522,0.569444444,0.423913043,0.513888889,0.385869565,0.435185185,0.548913043,0.50462963,0.554347826,2
0.467592593,0.233695652,0.467592593,0.331521739,0.416666667,0.331521739,0.361111111,0.423913043,0.402777778,0.375,0.523148148,0.336956522,0.574074074,0.423913043,0.513888889,0.391304348,0.430555556,0.559782609,0.50462963,0.554347826,2
0.467592593,0.239130435,0.472222222,0.336956522,0.416666667,0.331521739,0.361111111,0.429347826,0.398148148,0.369565217,0.523148148,0.336956522,0.574074074,0.418478261,0.518518519,0.385869565,0.435185185,0.565217391,0.509259259,0.565217391,2
0.467592593,0.239130435,0.472222222,0.336956522,0.416666667,0.331521739,0.361111111,0.429347826,0.398148148,0.369565217,0.523148148,0.336956522,0.574074074,0.418478261,0.518518519,0.385869565,0.435185185,0.565217391,0.509259259,0.565217391,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.331521739,0.365740741,0.429347826,0.393518519,0.358695652,0.523148148,0.336956522,0.574074074,0.418478261,0.527777778,0.391304348,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.239130435,0.462962963,0.342391304,0.412037037,0.342391304,0.37037037,0.434782609,0.365740741,0.347826087,0.513888889,0.342391304,0.569444444,0.423913043,0.546296296,0.35326087,0.430555556,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.472222222,0.342391304,0.416666667,0.342391304,0.375,0.429347826,0.356481481,0.336956522,0.523148148,0.336956522,0.569444444,0.418478261,0.564814815,0.342391304,0.435185185,0.565217391,0.50462963,0.559782609,2
0.467592593,0.239130435,0.472222222,0.342391304,0.416666667,0.342391304,0.375,0.429347826,0.356481481,0.336956522,0.523148148,0.336956522,0.569444444,0.418478261,0.564814815,0.342391304,0.435185185,0.565217391,0.50462963,0.559782609,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.429347826,0.342592593,0.326086957,0.523148148,0.336956522,0.564814815,0.418478261,0.574074074,0.336956522,0.435185185,0.565217391,0.50462963,0.559782609,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.423913043,0.337962963,0.326086957,0.518518519,0.336956522,0.569444444,0.413043478,0.578703704,0.326086957,0.435185185,0.559782609,0.50462963,0.559782609,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.423913043,0.337962963,0.326086957,0.518518519,0.336956522,0.569444444,0.413043478,0.578703704,0.326086957,0.435185185,0.559782609,0.50462963,0.559782609,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.429347826,0.333333333,0.326086957,0.523148148,0.336956522,0.569444444,0.413043478,0.583333333,0.326086957,0.435185185,0.565217391,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.407407407,0.336956522,0.37037037,0.423913043,0.333333333,0.320652174,0.523148148,0.336956522,0.569444444,0.418478261,0.583333333,0.326086957,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.407407407,0.336956522,0.37037037,0.423913043,0.333333333,0.320652174,0.523148148,0.336956522,0.569444444,0.418478261,0.583333333,0.326086957,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.418478261,0.337962963,0.320652174,0.518518519,0.336956522,0.574074074,0.413043478,0.578703704,0.320652174,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.418478261,0.337962963,0.320652174,0.518518519,0.336956522,0.574074074,0.413043478,0.578703704,0.320652174,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.365740741,0.418478261,0.347222222,0.315217391,0.523148148,0.336956522,0.574074074,0.413043478,0.574074074,0.326086957,0.430555556,0.570652174,0.50462963,0.570652174,2
0.462962963,0.239130435,0.467592593,0.336956522,0.412037037,0.342391304,0.361111111,0.413043478,0.361111111,0.320652174,0.527777778,0.336956522,0.583333333,0.413043478,0.560185185,0.331521739,0.435185185,0.581521739,0.50462963,0.576086957,2
0.462962963,0.239130435,0.467592593,0.336956522,0.412037037,0.342391304,0.361111111,0.413043478,0.361111111,0.320652174,0.527777778,0.336956522,0.583333333,0.413043478,0.560185185,0.331521739,0.435185185,0.581521739,0.50462963,0.576086957,2
0.467592593,0.233695652,0.467592593,0.326086957,0.416666667,0.326086957,0.351851852,0.402173913,0.398148148,0.347826087,0.523148148,0.326086957,0.583333333,0.402173913,0.527777778,0.358695652,0.435185185,0.559782609,0.50462963,0.559782609,2
0.467592593,0.233695652,0.467592593,0.326086957,0.416666667,0.326086957,0.351851852,0.402173913,0.398148148,0.347826087,0.523148148,0.326086957,0.583333333,0.402173913,0.527777778,0.358695652,0.435185185,0.559782609,0.50462963,0.559782609,2
0.467592593,0.233695652,0.467592593,0.326086957,0.416666667,0.331521739,0.347222222,0.407608696,0.398148148,0.35326087,0.523148148,0.331521739,0.583333333,0.402173913,0.532407407,0.364130435,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.239130435,0.472222222,0.326086957,0.421296296,0.320652174,0.351851852,0.402173913,0.393518519,0.347826087,0.518518519,0.331521739,0.583333333,0.39673913,0.527777778,0.358695652,0.439814815,0.581521739,0.50462963,0.576086957,2
0.467592593,0.239130435,0.472222222,0.326086957,0.421296296,0.320652174,0.351851852,0.402173913,0.393518519,0.347826087,0.518518519,0.331521739,0.583333333,0.39673913,0.527777778,0.358695652,0.439814815,0.581521739,0.50462963,0.576086957,2
0.467592593,0.239130435,0.462962963,0.326086957,0.416666667,0.320652174,0.356481481,0.407608696,0.388888889,0.336956522,0.513888889,0.331521739,0.583333333,0.407608696,0.532407407,0.35326087,0.430555556,0.576086957,0.50462963,0.570652174,2
0.467592593,0.233695652,0.467592593,0.342391304,0.412037037,0.342391304,0.37037037,0.429347826,0.365740741,0.331521739,0.527777778,0.342391304,0.578703704,0.413043478,0.550925926,0.342391304,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.342391304,0.412037037,0.342391304,0.37037037,0.429347826,0.365740741,0.331521739,0.527777778,0.342391304,0.578703704,0.413043478,0.550925926,0.342391304,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.429347826,0.356481481,0.331521739,0.527777778,0.336956522,0.574074074,0.418478261,0.564814815,0.336956522,0.435185185,0.565217391,0.50462963,0.554347826,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.37037037,0.429347826,0.356481481,0.331521739,0.527777778,0.336956522,0.574074074,0.418478261,0.564814815,0.336956522,0.435185185,0.565217391,0.50462963,0.554347826,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.342391304,0.37037037,0.429347826,0.347222222,0.326086957,0.523148148,0.336956522,0.574074074,0.418478261,0.578703704,0.331521739,0.430555556,0.570652174,0.509259259,0.565217391,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.336956522,0.375,0.429347826,0.337962963,0.331521739,0.523148148,0.342391304,0.574074074,0.418478261,0.583333333,0.331521739,0.439814815,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.336956522,0.375,0.429347826,0.337962963,0.331521739,0.523148148,0.342391304,0.574074074,0.418478261,0.583333333,0.331521739,0.439814815,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.336956522,0.412037037,0.336956522,0.375,0.423913043,0.337962963,0.331521739,0.523148148,0.336956522,0.569444444,0.418478261,0.587962963,0.336956522,0.430555556,0.565217391,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.336956522,0.375,0.423913043,0.337962963,0.331521739,0.527777778,0.342391304,0.569444444,0.418478261,0.587962963,0.331521739,0.435185185,0.565217391,0.50462963,0.565217391,2
0.472222222,0.239130435,0.467592593,0.336956522,0.412037037,0.342391304,0.375,0.429347826,0.342592593,0.331521739,0.523148148,0.336956522,0.569444444,0.418478261,0.578703704,0.331521739,0.435185185,0.565217391,0.50462963,0.559782609,2
0.472222222,0.239130435,0.467592593,0.336956522,0.412037037,0.342391304,0.375,0.429347826,0.342592593,0.331521739,0.523148148,0.336956522,0.569444444,0.418478261,0.578703704,0.331521739,0.435185185,0.565217391,0.50462963,0.559782609,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.375,0.440217391,0.351851852,0.336956522,0.523148148,0.342391304,0.574074074,0.418478261,0.574074074,0.336956522,0.435185185,0.565217391,0.50462963,0.559782609,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.37037037,0.429347826,0.365740741,0.342391304,0.523148148,0.342391304,0.574074074,0.418478261,0.550925926,0.35326087,0.430555556,0.565217391,0.5,0.559782609,2
0.467592593,0.239130435,0.467592593,0.336956522,0.407407407,0.342391304,0.365740741,0.440217391,0.384259259,0.347826087,0.523148148,0.331521739,0.578703704,0.413043478,0.541666667,0.364130435,0.425925926,0.570652174,0.509259259,0.565217391,2
0.467592593,0.239130435,0.467592593,0.336956522,0.407407407,0.342391304,0.365740741,0.440217391,0.384259259,0.347826087,0.523148148,0.331521739,0.578703704,0.413043478,0.541666667,0.364130435,0.425925926,0.570652174,0.509259259,0.565217391,2
0.467592593,0.239130435,0.462962963,0.326086957,0.407407407,0.326086957,0.356481481,0.423913043,0.388888889,0.347826087,0.518518519,0.331521739,0.583333333,0.413043478,0.532407407,0.369565217,0.430555556,0.559782609,0.50462963,0.559782609,2
0.467592593,0.239130435,0.472222222,0.331521739,0.416666667,0.331521739,0.356481481,0.418478261,0.388888889,0.364130435,0.527777778,0.331521739,0.583333333,0.413043478,0.527777778,0.375,0.435185185,0.565217391,0.509259259,0.565217391,2
0.467592593,0.239130435,0.472222222,0.331521739,0.416666667,0.331521739,0.356481481,0.418478261,0.388888889,0.364130435,0.527777778,0.331521739,0.583333333,0.413043478,0.527777778,0.375,0.435185185,0.565217391,0.509259259,0.565217391,2
0.467592593,0.239130435,0.472222222,0.331521739,0.416666667,0.331521739,0.356481481,0.413043478,0.393518519,0.358695652,0.527777778,0.331521739,0.583333333,0.413043478,0.527777778,0.380434783,0.430555556,0.565217391,0.50462963,0.559782609,2
0.467592593,0.239130435,0.472222222,0.331521739,0.412037037,0.331521739,0.351851852,0.418478261,0.388888889,0.364130435,0.527777778,0.331521739,0.583333333,0.407608696,0.527777778,0.375,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.472222222,0.331521739,0.412037037,0.331521739,0.351851852,0.418478261,0.388888889,0.364130435,0.527777778,0.331521739,0.583333333,0.407608696,0.527777778,0.375,0.435185185,0.570652174,0.50462963,0.565217391,2
0.467592593,0.233695652,0.467592593,0.331521739,0.412037037,0.331521739,0.356481481,0.418478261,0.384259259,0.347826087,0.523148148,0.331521739,0.583333333,0.407608696,0.532407407,0.369565217,0.430555556,0.570652174,0.50462963,0.565217391,2
0.467592593,0.239130435,0.467592593,0.342391304,0.412037037,0.342391304,0.365740741,0.429347826,0.365740741,0.342391304,0.527777778,0.342391304,0.578703704,0.418478261,0.546296296,0.347826087,0.425925926,0.570652174,0.5,0.565217391,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.342391304,0.365740741,0.423913043,0.356481481,0.342391304,0.527777778,0.336956522,0.578703704,0.418478261,0.555555556,0.342391304,0.435185185,0.581521739,0.50462963,0.576086957,2
0.467592593,0.233695652,0.467592593,0.336956522,0.412037037,0.342391304,0.365740741,0.423913043,0.356481481,0.342391304,0.527777778,0.336956522,0.578703704,0.418478261,0.555555556,0.342391304,0.435185185,0.581521739,0.50462963,0.576086957,2
